"Sepultura no Estúdio Showlivre 9/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""Forceful Behavior"" no Estúdio Showlivre.","3'09''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura09_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""Forceful Behavior"" no Estúdio Showlivre.","3'09''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 10/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""Conform"" no Estúdio Showlivre.","2'27''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura10_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""Conform"" no Estúdio Showlivre.","2'27''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Por Amor","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Por amor"" no Estúdio Showlivre.","3'37''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi01_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Por amor"" no Estúdio Showlivre.","3'37''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Verdades e Mentiras","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Verdades e Mentiras"" no Estúdio Showlivre.","3'52''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi02_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Verdades e Mentiras"" no Estúdio Showlivre.","3'52''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Onde Estou","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Onde Estou"" no Estúdio Showlivre.","3'41''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi03_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Onde Estou"" no Estúdio Showlivre.","3'41''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Tarde Vazia","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Tarde Vazia"" no Estúdio Showlivre.","5'40''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi04_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Tarde Vazia"" no Estúdio Showlivre.","5'40''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Eu Vou Tentar","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Eu Vou Tentar"" no Estúdio Showlivre.","4'30''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi05_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Eu Vou Tentar"" no Estúdio Showlivre.","4'30''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Música Urbana","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Música Urbana"" no Estúdio Showlivre.","3'10''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi06_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Música Urbana"" no Estúdio Showlivre.","3'10''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Poeira nos Olhos","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Poeira nos Olhos"" no Estúdio Showlivre.","4'20''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi07_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Poeira nos Olhos"" no Estúdio Showlivre.","4'20''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - É Preciso Dar um Jeito","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""É Preciso Dar Um Jeito"" no Estúdio Showlivre.","4'34''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi08_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""É Preciso Dar Um Jeito"" no Estúdio Showlivre.","4'34''","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Blues do Assobio","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Blues do Assobio"" no Estúdio Showlivre.","3'58","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi09_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi interpreta ""Blues do Assobio"" no Estúdio Showlivre.","3'58","Walter Abreu",2009,,,,,,,,,,,,,
"Nasi no Estúdio Showlivre - Perguntas dos Internautas","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi fala de shows e projetos, responde aos internautas e passa pelo desafio proposto pelo Motores, o de interpretar ""Tutti-frutti"".","7'46''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090416_est_nasi/20090416_est_nasi10_Youtube.mp4",,,,,,,,"Nasi no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O ex-vocalista da banda Ira se apresenta no Estúdio Showlivre.","Nasi fala de shows e projetos, responde aos internautas e passa pelo desafio proposto pelo Motores, o de interpretar ""Tutti-frutti"".","7'46''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Robert","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Robert"" no Estúdio Showlivre.","4'30''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart01_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Robert"" no Estúdio Showlivre.","4'30''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Hemisfério","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Hemisfério"" no Estúdio Showlivre.","3'39''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart02_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Hemisfério"" no Estúdio Showlivre.","3'39''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - O Mar","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""O Mar"" no Estúdio Showlivre.","3'30''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart03_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""O Mar"" no Estúdio Showlivre.","3'30''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Entre Ele e Você","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Entre Ele e Você"" no Estúdio Showlivre.","3'50''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart04_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Entre Ele e Você"" no Estúdio Showlivre.","3'50''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Cachaça","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Cachaça"" no Estúdio Showlivre.","3'27''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart05_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Cachaça"" no Estúdio Showlivre.","3'27''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Home Theories","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Home Theories"" no Estúdio Showlivre.","3'07''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart06_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Home Theories"" no Estúdio Showlivre.","3'07''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Para Abrir os Olhos","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Para Abrir os Olhos"" no Estúdio Showlivre.","3'05''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart07_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Para Abrir os Olhos"" no Estúdio Showlivre.","3'05''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Promessas de Navegação","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Promessas de Navegação"" no Estúdio Showlivre.","3'51''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart08_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Promessas de Navegação"" no Estúdio Showlivre.","3'51''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Los Chicos de Ayer","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Los Chicos de Ayer"" no Estúdio Showlivre.","3'56''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart09_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart interpreta ""Los Chicos de Ayer"" no Estúdio Showlivre.","3'56''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Bate Papo","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","""Traímos o movimento folk independente"", brinca Hélio Flanders, ao falar sobre o primeiro DVD do Vanguart no Estúdio Showlivre.","3'42''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart10_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","""Traímos o movimento folk independente"", brinca Hélio Flanders, ao falar sobre o primeiro DVD do Vanguart no Estúdio Showlivre.","3'42''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Dica de Roberto Carneiro","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart no Estúdio Showlivre: ""Folhas de relva"", de Walt Withman na dica do editor-chefe Rodrigo Carneiro.","2'22''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart11_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Vanguart no Estúdio Showlivre: ""Folhas de relva"", de Walt Withman na dica do editor-chefe Rodrigo Carneiro.","2'22''","Walter Abreu",2009,,,,,,,,,,,,,
"Vanguart no Estúdio Showlivre - Desafio ","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Desafiado pelo 9 Mil Anjos, Vanguart faz versão polca dub de Radiohead no Estúdio Showlivre.","3'11''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090423_est_vanguart/20090423_est_vanguart12_Youtube.mp4",,,,,,,,"Vanguart no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda de folk rock Vanguart se apresenta no Estúdio Showlivre.","Desafiado pelo 9 Mil Anjos, Vanguart faz versão polca dub de Radiohead no Estúdio Showlivre.","3'11''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Pra fazer o mundo girar"" no Estúdio Showlivre.","5'28''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior01_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Pra fazer o mundo girar"" no Estúdio Showlivre.","5'28''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Indiana Mix"" no Estúdio Showlivre.","3'38''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior02_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Indiana Mix"" no Estúdio Showlivre.","3'38''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Pulsar"" no Estúdio Showlivre.","5'10''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior03_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Pulsar"" no Estúdio Showlivre.","5'10''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Suíte 909"" no Estúdio Showlivre.","3'48''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior04_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Suíte 909"" no Estúdio Showlivre.","3'48''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Vou Me Renovar"" no Estúdio Showlivre.","4'14''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior05_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Vou Me Renovar"" no Estúdio Showlivre.","4'14''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Sua Pele"" no Estúdio Showlivre.","4'00''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior06_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Sua Pele"" no Estúdio Showlivre.","4'00''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Stop Motion"" no Estúdio Showlivre.","4'50''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior07_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Stop Motion"" no Estúdio Showlivre.","4'50''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Live"" no Estúdio Showlivre.","5'26''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior08_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Live"" no Estúdio Showlivre.","5'26''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Casa da Madame"" no Estúdio Showlivre.","4'29''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior09_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Casa da Madame"" no Estúdio Showlivre.","4'29''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Casa da Madame"" no Estúdio Showlivre.","4'29''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior09ok_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Sonic Junior toca ""Casa da Madame"" no Estúdio Showlivre.","4'29''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","O apresentador Clemente entrevista Sonic Junior no Estúdio Showlivre.","3'51''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior10_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","O apresentador Clemente entrevista Sonic Junior no Estúdio Showlivre.","3'51''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","O apresentador Clemente entrevista Sonic Junior no Estúdio Showlivre.","3'33''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior10ok_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","O apresentador Clemente entrevista Sonic Junior no Estúdio Showlivre.","3'33''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Dica de Rodrigo Carneiro, o álbum póstumo de Márcio Montarroyos, e o desafio do Ludov: encontrar Belchior.","7'28''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior11_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Dica de Rodrigo Carneiro, o álbum póstumo de Márcio Montarroyos, e o desafio do Ludov: encontrar Belchior.","7'28''","Walter Abreu",2009,,,,,,,,,,,,,
"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Dica de Rodrigo Carneiro, o álbum póstumo de Márcio Montarroyos, e o desafio do Ludov: encontrar Belchior.","7'19''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090911_est_sonicjunior/20090911_est_sonicjunior11ok_Youtube.mp4",,,,,,,,"Sonic Junior no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sonic Junior é Juninho (voz, programações eletrônicas, bateria e percussão) e se apresenta no Estúdio Showlivre.","Dica de Rodrigo Carneiro, o álbum póstumo de Márcio Montarroyos, e o desafio do Ludov: encontrar Belchior.","7'19''","Walter Abreu",2009,,,,,,,,,,,,,
"Rogério Skylab no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Cultuado músico e escritor carioca, Rogério Skylab é o convidado desta edição do Estúdio Showlivre.","Rogério Skylab canta ""A gente vai ficar surdo"" no Estúdio Showlivre.","5'39''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20091104_esl_rogerioskylab/20091104_esl_skylab01_youtube_16x9.mp4",,,,,,,,"Rogério Skylab no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Cultuado músico e escritor carioca, Rogério Skylab é o convidado desta edição do Estúdio Showlivre.","Rogério Skylab canta ""A gente vai ficar surdo"" no Estúdio Showlivre.","5'39''","Walter Abreu",2009,,,,,,,,,,,,,
"Rogério Skylab no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Cultuado músico e escritor carioca, Rogério Skylab é o convidado desta edição do Estúdio Showlivre.","Rogério Skylab canta ""La mer"" no Estúdio Showlivre.","4'46''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20091104_esl_rogerioskylab/20091104_esl_skylab02_youtube_16x9.mp4",,,,,,,,"Rogério Skylab no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Cultuado músico e escritor carioca, Rogério Skylab é o convidado desta edição do Estúdio Showlivre.","Rogério Skylab canta ""La mer"" no Estúdio Showlivre.","4'46''","Walter Abreu",2009,,,,,,,,,,,,,
